osm_id,tipo_local,nombre_comercial,tipo_cocina,calle,numero,codigo_postal,municipio,telefono,sitio_web,latitud,longitud,municipio_poligono,codi_ine,barrio,distrito
4776374521,restaurant,Koi Koi,japanese,Travessera de Gràcia,322,,,+34 931 22 53 03,https://koikoi.es/,41.4079354,2.1685981,Barcelona,080193,el Baix Guinardó,Horta-Guinardó
4776374526,bar,Asian Tapas,,,,,,,,41.4149461,2.1791262,Barcelona,080193,el Guinardó,Horta-Guinardó
4776595221,cafe,365,coffee_shop,,,,,,,41.383148,2.1639249,Barcelona,080193,el Raval,Ciutat Vella
4776901742,pub,La Font Gaudí,,,,,,,,41.4107929,2.1745469,Barcelona,080193,la Sagrada Família,Eixample
4777016724,bar,Granja,,,,,,,,41.4144356,2.1821491,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
4777016825,bar,,,,,,,,,41.4109185,2.1825195,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
4777016826,bar,Gent del Barri,,Carrer de Rogent,25,,,,,41.4091439,2.184618,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
4777016827,cafe,Gran Ruca,,,,,,,,41.4091143,2.1847405,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
4777016828,restaurant,Frankfurt,,,,,,,,41.4090523,2.185381,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
4777026021,cafe,Santana,,Carrer de Rogent,92,,,,,41.4104348,2.1831345,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
4777261022,bar,Cervecería Novo,,,,,,,,41.4148432,2.188039,Barcelona,080193,Navas,Sant Andreu
4777295525,restaurant,Il Capriccio Napoletano,pasta;italian_pizza,,,,,,,41.4143067,2.1877446,Barcelona,080193,el Clot,Sant Martí
4777296321,restaurant,En Zhou,chinese,,,,,,,41.414564,2.1881498,Barcelona,080193,Navas,Sant Andreu
4778618049,restaurant,De Gustibus Italiae,italian,,,,,+34 93 418 98 49,https://degustibusitaliae.es/,41.4027491,2.1330183,Barcelona,080193,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi
4778962953,cafe,L'Arbre,combination_plate,,,,,,,41.9892928,2.8245367,,,,
4779817139,bar,Pika Tapa,,,,,,,,41.4130954,2.1806328,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
4779817140,bar,El rovell del clot,,,,,,,,41.4110149,2.1823682,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
4779864528,bar,Bar Jordi,,,,,,,,41.4153311,2.1887063,Barcelona,080193,Navas,Sant Andreu
4779987048,restaurant,Restaurant Abat Cisneros,,,,,,,,41.5929601,1.8359801,Monistrol de Montserrat,081271,,
4782735622,restaurant,El Ceviche,peruvian,Carrer de Conca,42 b,,,,,41.4143009,2.1794065,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
4783238523,restaurant,Ca l'Estevet,catalan,,,08001,,+34 933 024 186,https://www.restaurantestevet.com/,41.3833135,2.1647673,Barcelona,080193,el Raval,Ciutat Vella
4783243921,restaurant,Patrón,,,,08021,,+34 934146622,https://patronrestaurante.com/,41.395452,2.1487583,Barcelona,080193,Sant Gervasi - Galvany,Sarrià-Sant Gervasi
4783243922,pub,Barnabier,,Carrer de la Marina,16-18,08005,,+34932210212,https://www.barnabier.com/,41.387607,2.1977239,Barcelona,080193,la Vila Olímpica del Poblenou,Sant Martí
4783796023,restaurant,Tandoori Nights,,,,,,,,41.3775061,2.1672286,Barcelona,080193,el Raval,Ciutat Vella
4784661062,restaurant,la Vinyota,,,,,,,,41.7614293,2.1192195,Castellterçol,080641,,
4784661063,restaurant,Punt de Trobada,,,,,,,,41.7615611,2.1197785,Castellterçol,080641,,
4784670742,cafe,Índigo Café,brunch,Carrer d'Enric Granados,3,08007,Barcelona,,,41.3874831,2.1626443,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
4784735321,cafe,49 robadors,,,,,,,,41.3788852,2.1714093,Barcelona,080193,el Raval,Ciutat Vella
4785060622,restaurant,Amadeus,,Prats de Sant Pere,1,,,,,42.1985147,2.6985527,,,,
4785060623,restaurant,El Sol,,Carrer Forn,3,17850,Besalú,,,42.1984771,2.6982613,,,,
4785060625,restaurant,L‘Alternativa,,,,,,,,42.1999018,2.6984789,,,,
4785060627,restaurant,Cal Tronc,regional,,,,,,,42.1993636,2.6988758,,,,
4785060628,bar,La Bartiga,,,,,,,,42.1991903,2.6997775,,,,
4785061021,bar,Victoria,,,,,,,,42.2001442,2.6983106,,,,
4785061121,restaurant,La Roda Groga,pizza,,,,,,,42.1986551,2.6998729,,,,
4785061122,bar,Bar Terrassa,,,,,,,,42.1986627,2.6997651,,,,
4785061123,cafe,Gelatiamo,ice_cream,,,,,,,42.1993128,2.7003996,,,,
4785830326,restaurant,Govinda,indian,Plaça de la Vila de Madrid,4,,,,https://www.govinda.es/,41.384138,2.1724092,Barcelona,080193,el Barri Gòtic,Ciutat Vella
4786940727,restaurant,Zarautz,tapas;spanish,Carrer de l'Elisi,13,08014,,+34933252813,,41.3780559,2.1432574,Barcelona,080193,Hostafrancs,Sants-Montjuïc
4787898099,bar,Two Schmuks,,Plaça Emili Vendrell,1,08001,Barcelona,,,41.3812476,2.1668432,Barcelona,080193,el Raval,Ciutat Vella
4787974651,bar,El Menjador de la Beckett,,,,,,,,41.4045885,2.1993428,Barcelona,080193,el Poblenou,Sant Martí
4788621926,restaurant,Nakashita,japanese;sushi,Carrer del Rec Comtal,15,,,+34 93 2955378,http://www.nakashitabcn.com,41.3899184,2.1798326,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella
4789030824,restaurant,Little Corea,korean,,,,,,,41.385228,2.1565798,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
4789751822,bar,Lisboa,,,,,,,,41.4142674,2.180649,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
4790054824,restaurant,Pizzeria Carlos,,Carrer de l'Abat Oliba,76,08242,,,,41.7360334,1.8286476,Manresa,081136,,
4790157323,fast_food,,kebab,,,,,,,41.5388206,2.2135632,Mollet del Vallès,081249,,
4790170521,fast_food,Frankfurt Parera,sausage,Plaça de Prat de la Riba,19,08100,Mollet del Vallès,+34 935700964,https://www.frankfurtparera.com/,41.538595,2.2134297,Mollet del Vallès,081249,,
4790348921,restaurant,La Poua,spanish;diner,Carrer del Mig,,,,,,41.7519276,2.1205894,Castellterçol,080641,,
4790852323,bar,Bar Secreto,,,,,,,,41.7392608,1.8056353,Sant Joan de Vilatorrada,082188,,
4792715522,cafe,Cafè Caracas,,Carrer de l'Hostal d'en Sol,12,08002,,,,41.3815145,2.1804022,Barcelona,080193,el Barri Gòtic,Ciutat Vella
4792724121,restaurant,Venus Delicatessen Barcelona,,Carrer d'Avinyó,25,08002,,+34 936 76 03 15,,41.3807065,2.1779781,Barcelona,080193,el Barri Gòtic,Ciutat Vella
4793263170,restaurant,Cafè del parc,,,,,,,,41.9729078,2.8190095,,,,
4793547303,restaurant,Restaurant El Capritxo,,,,,,+34872982458,,41.9685344,2.8453656,,,,
4793643274,bar,Bar del Casal,,,,08232,Viladecavalls,,,41.5554321,1.9541499,Viladecavalls,083008,,
4794872298,restaurant,Trattoria da Luiggi,pizza,Carrer Antoni Llopis,8,17800,Olot,+34 972 26 97 48,https://trattoriadaluiggi.com/,42.1815717,2.4889974,,,,
4795303357,fast_food,B-Crek,regional,Plaça de Clarà,7,,Olot,+34 972 266586,,42.1801124,2.4843232,,,,
4795321249,cafe,Cacau Cooperativa,regional,,,,,,,42.183479,2.4877208,,,,
4795810214,cafe,Centre Cívic de Can Blanc,regional,,,,,,,42.159591,2.511531,,,,
4798481222,restaurant,Al-andalus bocatas,,,,,,,,41.3777442,2.170318,Barcelona,080193,el Raval,Ciutat Vella
4799097535,restaurant,Yi Duo 2,japanese,Carrer de Concepción Arenal,4,,,+34935251030,http://www.yiduo2.es,41.4179347,2.1838024,Barcelona,080193,Navas,Sant Andreu
4799828222,restaurant,La Fonda Paisa,,,,,,,,41.4005858,2.1746042,Barcelona,080193,la Sagrada Família,Eixample
4802341078,restaurant,El Quatre,tapas,Carrer de Ricardo Calvo,4,08022,Barcelona,+34934172075,,41.4031267,2.1333762,Barcelona,080193,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi
4803372389,restaurant,,,,,,,,,41.4216158,2.2157055,Sant Adrià de Besòs,081944,,
4804179651,bar,Cervecería Solanas,,,,,,,,41.3374506,2.0433995,Sant Boi de Llobregat,082009,,
4804189124,restaurant,Rovell de L'Ou,spanish,Plaça del Pilar,12-14,08700,,+34938045327,,41.5789847,1.6185038,Igualada,081022,,
4804258837,restaurant,La Xamfraneta,pizza,Carrer de Mossèn Jacint Verdaguer,156-158,08830,,+34 931 67 33 88,,41.3385557,2.043113,Sant Boi de Llobregat,082009,,
4804525422,restaurant,Cal Yang,japanese;thai;chinese;sushi,,,,,+34 937500919,https://www.calyang.com/,41.5067719,2.3992709,Vilassar de Mar,082191,,
4805166759,cafe,Manolo Bakes,,,,,,,,41.4114575,2.1384357,Barcelona,080193,el Putxet i el Farró,Sarrià-Sant Gervasi
4805335780,cafe,Madonna Vegan,,Carrer del Peu de la Creu,17B,,,,,41.3812162,2.1671279,Barcelona,080193,el Raval,Ciutat Vella
4809656022,restaurant,El Rovell de I'Ou,regional,Plaça del Pilar,12-13,08700,,+34938045327,,41.5789834,1.6184613,Igualada,081022,,
4811486081,pub,The Bull,,Carrer dels Olivers,2,17300,Blanes,+34 972 35 13 71,,41.6671005,2.7820291,,,,
4811486082,pub,HollandBeachHouse,,Carrer dels Olivers,4,17300,Blanes,,,41.6669397,2.7819525,,,,
4811486084,pub,Sunnight Buda Club,,Carrer de Menorca,7,17300,Blanes,+34 600 46 93 33,,41.6663334,2.7803849,,,,
4811898722,restaurant,La Tiza,spanish,Carrer de Blai,31,,,,,41.3737049,2.164194,Barcelona,080193,el Poble Sec,Sants-Montjuïc
4812237224,restaurant,Botafumeiro,seafood,Carrer Gran de Gràcia,81,08012,,+34 932 18 42 30,http://www.botafumerio.es,41.4004038,2.1546391,Barcelona,080193,la Vila de Gràcia,Gràcia
4813341729,restaurant,Restaurant de Cim d'Aligues,regional,,,,,,,41.6940002,2.1740981,Sant Feliu de Codines,082107,,
4815413221,restaurant,Cal Vila,spanish,Carrer de Sant Jaume,,,,,,41.700487,1.8713651,el Pont de Vilomara i Rocafort,081825,,
4816093513,cafe,Segovia,,,,,,,,41.441514,2.2181756,Badalona,080155,,
4816093515,pub,Olímpic Bar,,,,,,,,41.4422394,2.2177816,Badalona,080155,,
4816093733,cafe,MDL,,,,,,,,41.4424404,2.217921,Badalona,080155,,
4822739686,pub,Bar El Racó,,,,,,,,41.4417497,2.2212713,Badalona,080155,,
4826947379,fast_food,Ibericus,,,,,,,,41.2365764,1.8093119,Sitges,082704,,
4827034086,fast_food,Domino's,pizza,,,,,,,41.3191605,2.0947735,el Prat de Llobregat,081691,,
4827034107,restaurant,Taberna Galicia,,,,,,,,41.3194184,2.0957045,el Prat de Llobregat,081691,,
4827040149,restaurant,Hamburgueseria CR,,Carrer Rosa Ribas Parellada,8,08820,,,,41.3236775,2.0912658,el Prat de Llobregat,081691,,
4827789823,cafe,Bendita Helena,,,,,,,,41.3884602,2.1407066,Barcelona,080193,les Corts,Les Corts
4831102865,bar,Casino,,,,,,,,42.3166606,2.10541,,,,
4831627377,restaurant,Restaurante Vallpineda,regional,Avinguda de la Santíssima Trinitat,28,08810,Sant Pere de Ribes,,,41.2462312,1.7950153,Sant Pere de Ribes,082310,,
4833189827,cafe,Black remedy,coffee_shop,Carrer de la Ciutat,5,08002,,+34 934 61 92 12,http://blackremedy.com,41.3824551,2.1777699,Barcelona,080193,el Barri Gòtic,Ciutat Vella
4835800021,cafe,Hidden Coffee BCN,,Carrer del Consolat de Mar,47,08003,,,,41.3827592,2.1824616,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella
4836875724,restaurant,Granja Petitbo,mediterranean,Carrer de Mallorca,194,,,+34 935 31 31 98,https://www.granjapetitbo.com/,41.3899648,2.1576743,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
4837818021,bar,La Gratitud,,Carrer del Torrent de l'Olla,48,08012,Barcelona,,,41.3998511,2.1600282,Barcelona,080193,la Vila de Gràcia,Gràcia
4838956921,restaurant,Supra,,,,,,,,41.3910798,2.1613999,Barcelona,080193,la Dreta de l'Eixample,Eixample
4838962523,restaurant,Agua,,,,,,,,41.3848204,2.1960272,Barcelona,080193,la Barceloneta,Ciutat Vella
4839990724,bar,,,,,,,,,41.3819441,2.1895851,Barcelona,080193,la Barceloneta,Ciutat Vella
4839990725,bar,,,,,,,,,41.3819346,2.1894606,Barcelona,080193,la Barceloneta,Ciutat Vella
4843370643,cafe,Cafè de Lletres,,,,,,,,41.5694333,2.0210426,Terrassa,082798,,
4844565923,pub,Pampa Drugstore,,Carrer del Carme,7,08001,,+34 93 302 60 14,https://www.pampadrugstore.net/,41.3827176,2.1712051,Barcelona,080193,el Raval,Ciutat Vella
4845666830,restaurant,El Tall Ibèric,tapas,Carrer de València,637,,Barcelona,+34 935 35 44 38,https://www.eltalliberic.com/,41.4118797,2.1886535,Barcelona,080193,el Clot,Sant Martí
4846123521,restaurant,Gloria,spanish,Via Laietana,29,08003,,,,41.3846973,2.1775099,Barcelona,080193,el Barri Gòtic,Ciutat Vella
4846251725,restaurant,La Luna,,Carrer dels Abaixadors,10,08003,,,,41.3832968,2.1814661,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella
4846252024,bar,Shôko,,Carrer de Ramon Trias Fargas,2,08005,,,,41.3853718,2.1971997,Barcelona,080193,la Barceloneta,Ciutat Vella
4846940413,restaurant,Cal Padrí,,,,,,,,41.3204781,1.6236899,Castellví de la Marca,080654,,
4847673021,restaurant,Usagui,coffee_shop;japanese,Carrer de les Santjoanistes,28,08006,Barcelona,+34 932 00 55 41,,41.4021671,2.1463849,Barcelona,080193,el Putxet i el Farró,Sarrià-Sant Gervasi
4851287027,bar,Bar L'antic Teatre,,,,,,,,41.3871699,2.1760883,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella
4851298121,restaurant,El Flako Breakfast Club,,Carrer dels Sagristans,9,08002,,,,41.3851592,2.1753025,Barcelona,080193,el Barri Gòtic,Ciutat Vella
4851791221,cafe,La Granja,,Gran Via de les Corts Catalanes,450,,Barcelona,,,41.378763,2.154522,Barcelona,080193,Sant Antoni,Eixample
4853970823,restaurant,Parrilla del Pou Nou,,,,,,,https://www.parrilladelpounou.com/nuestrosplatos,41.2892769,1.7241888,Canyelles,080431,,
4855292237,restaurant,Ditifet,,Carrer dels Calderers,10,17004,Girona,,,41.9876181,2.8241874,,,,
4855354650,cafe,Espresso Mafia,coffee_shop,Carrer de la Cort Reial,5,17004,Girona,,,41.9846602,2.8249742,,,,
4855411447,restaurant,Maison Carne,,Plaça del Marquès de Camps,8,17001,Girona,,,41.9819647,2.8188452,,,,
4855417906,restaurant,Cala Pilar,,Carrer del Pont Major,126-124,17007,Girona,,,42.0139295,2.8271904,,,,
4855429750,restaurant,Chivuo's,american;burger,Carrer de Josep Maluquer i Salvador,26,17002,Girona,,,41.9764997,2.8223704,,,,
4855495721,bar,Cúa de Gall,,Carrer dels Ginesta,9,17002,Girona,,,41.9816889,2.8223934,,,,
4855533298,bar,Kerunta Brewpub,,Carrer d'Anselm Clavé i Camps,9,17001,Girona,,,41.9852254,2.8228958,,,,
4855542727,restaurant,1810,,Carrer dels Calderers,6,17004,Girona,,,41.9874866,2.8241764,,,,
4855560062,restaurant,,seafood,Plaça de Pompeu Fabra,13,17002,Girona,+34 972 731912,https://www.octopusgirona.com/,41.9813354,2.822651,,,,
4855599548,cafe,Originem,,Carrer de la Força,1A,17004,Girona,,https://originem.cat/,41.9854928,2.8252165,,,,
4856245675,restaurant,BonÀrea,,,,,,,,41.6030227,1.5406719,Jorba,081038,,
4856252482,cafe,BonÀrea,,,,,,,,41.6023402,1.5413101,Jorba,081038,,
4856648453,restaurant,Ostre Sí,seafood,,,,,,,41.5674457,2.525741,Caldes d'Estrac,080327,,
4857181694,restaurant,Can Josean,,,7,08017,Barcelona,,,41.4128579,2.1045496,Barcelona,080193,"Vallvidrera, el Tibidabo i les Planes",Sarrià-Sant Gervasi
4858509211,cafe,Kop de mà,,Carrer de Riego,4,08014,Barcelona,,,41.3756537,2.1384003,Barcelona,080193,Sants,Sants-Montjuïc
4859446904,restaurant,W Lounge,,Passeig del Mare Nostrum,19-21,08039,Barcelona,,https://www.w-barcelona.cat/w-lounge,41.3691792,2.1897373,Barcelona,080193,la Barceloneta,Ciutat Vella
4859447432,restaurant,Take Eat Easy,,Avinguda Moll de Barcelona,,08039,Barcelona,,,41.3718301,2.1814451,Barcelona,080193,el Raval,Ciutat Vella
4859447459,restaurant,Restaurant Reial Club Maritim,,Moll d'Espanya,,08039,Barcelona,,,41.3755549,2.182,Barcelona,080193,el Barri Gòtic,Ciutat Vella
4859447469,restaurant,Casa Juanito,,Carrer de l'Escar,7,08039,Barcelona,,,41.3755109,2.1875835,Barcelona,080193,la Barceloneta,Ciutat Vella
4859447476,restaurant,Salt Restaurant & Beach Club,,Passeig del Mare Nostrum,19-21,08039,Barcelona,+34932952819,https://www.saltbeachclub.com/,41.3691325,2.1903908,Barcelona,080193,la Barceloneta,Ciutat Vella
4859448353,restaurant,Gallito,,Passeig del Mare Nostrum,19-21,08039,Barcelona,+34933123585,https://encompaniadelobos.com/gallito,41.3692177,2.1894117,Barcelona,080193,la Barceloneta,Ciutat Vella
4859448362,cafe,Bar Estació Marítima C,,Vial Moll Adossat,92,08039,Barcelona,,,41.3570884,2.1782599,Barcelona,080193,la Marina del Prat Vermell,Sants-Montjuïc
4859448381,restaurant,Mamarosa Beach,mediterranean;italian,Passeig del Mare Nostrum,19-21,08039,Barcelona,,https://mamarosabeach.com/,41.3690801,2.1906631,Barcelona,080193,la Barceloneta,Ciutat Vella
4859449943,restaurant,Restaurant Medas,,Ronda del Port,59,08039,Barcelona,,,41.3719767,2.1767083,Barcelona,080193,la Marina del Prat Vermell,Sants-Montjuïc
4859449960,restaurant,Restaurant el Magatzem,,Plaça de Pau Vila,1,08039,Barcelona,+34 932 21 06 31,,41.3805096,2.1863595,Barcelona,080193,la Barceloneta,Ciutat Vella
4859449970,bar,BAR AGUA MARINA,,Vial Moll Adossat,64,08039,Barcelona,,,41.3594025,2.1794835,Barcelona,080193,la Marina del Prat Vermell,Sants-Montjuïc
4859450236,bar,Bar Colombo,,Carrer de l'Escar,4,08039,Barcelona,,,41.3757705,2.1885017,Barcelona,080193,la Barceloneta,Ciutat Vella
4859450265,restaurant,Restaurant Sweet,,Moll d'Espanya,,08039,Barcelona,,,41.3765906,2.1834781,Barcelona,080193,el Barri Gòtic,Ciutat Vella
4859450597,restaurant,Restaurant Cal Pinxo,,Plaça de Pau Vila,1,08039,Barcelona,,,41.3806265,2.1855795,Barcelona,080193,la Barceloneta,Ciutat Vella
4859450610,cafe,Bar Casa Joan,,Ronda del Port,519,08039,Barcelona,,,41.3401133,2.1456557,Barcelona,080193,la Marina del Prat Vermell,Sants-Montjuïc
4860084426,bar,En Bandeja,,,,,,,,41.415497,2.1816972,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
4860084427,bar,Vilariño,,,,,,,,41.4182252,2.1808719,Barcelona,080193,Navas,Sant Andreu
4860084428,restaurant,HYPE - Sant Andreu,burger,Carrer de Biscaia,454,08027,Barcelona,,https://www.quierohype.com,41.4206053,2.1822324,Barcelona,080193,el Congrés i els Indians,Sant Andreu
4860084429,cafe,El racó de Biscaia,churro,,,,,,,41.4202645,2.1822065,Barcelona,080193,Navas,Sant Andreu
4860084432,bar,,,,,,,,,41.4062769,2.1330596,Barcelona,080193,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi
4860084437,restaurant,Oishii,japanese;sushi,Carrer de Garcilaso,183,,,,,41.423324,2.1809898,Barcelona,080193,el Congrés i els Indians,Sant Andreu
4860084726,restaurant,El Restaurant,,,,,,,,41.4049894,2.1286786,Barcelona,080193,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi
4860087535,restaurant,Al Dente,pasta;italian_pizza,Carrer de Bertrand i Serra,,,,,,41.4022588,2.1328838,Barcelona,080193,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi
4860087536,pub,Urbion,,Carrer de Garcilaso,182,,,,,41.4236244,2.1806093,Barcelona,080193,el Congrés i els Indians,Sant Andreu
4867833221,cafe,Pizzeria El Mundo,,,,,,,,41.3751322,2.1231212,Barcelona,080193,Sants - Badal,Sants-Montjuïc
4868484522,restaurant,Taberna del Bierzo,mediterranean;spanish,Carrer de Loreto,24-26,08029,,+34 931 19 09 47,https://www.marimorena.es/,41.389919,2.1424208,Barcelona,080193,les Corts,Les Corts
4870308721,restaurant,La Tertulia,spanish,Carrer de Morales,15,,,+34934195897,https://www.grupxativa.com/,41.3887092,2.1400629,Barcelona,080193,les Corts,Les Corts
4870379332,restaurant,Can Falguera,,,,,,,,42.2128854,2.5117343,,,,
4873767360,restaurant,Santa Burg Eixample,burger,Carrer de València,273,,,+34934871420,https://www.santaburg.com/eixample/,41.3945168,2.1655676,Barcelona,080193,la Dreta de l'Eixample,Eixample
4876690922,restaurant,Mount Everest,indian;asian,Carrer de Viladomat,80,,,,,41.3785275,2.1589684,Barcelona,080193,Sant Antoni,Eixample
4876695621,bar,Granja Los Pitufos,,,,,,,,41.3785961,2.1589308,Barcelona,080193,Sant Antoni,Eixample
4877218331,restaurant,El Túnel,,,,,,,,42.0969492,2.2228804,Sant Quirze de Besora,082378,,
4879115423,restaurant,Casa Jota,,,,,,,,41.428343,2.1640223,Barcelona,080193,Vilapicina i la Torre Llobeta,Nou Barris
4879744921,restaurant,La Bacardina,,,,,,,,41.4299822,2.1635276,Barcelona,080193,Horta,Horta-Guinardó
4881181797,bar,Sierra Nevada,,,,,,,,41.4420581,2.1834715,Barcelona,080193,la Prosperitat,Nou Barris
4881197426,restaurant,Lum Restaurant,,,,,,,,41.9179233,1.6935107,Cardona,080478,,
4881667127,restaurant,El Refugio del Puerto,spanish,Carrer del Judici,4,08003,,,,41.376426,2.1893563,Barcelona,080193,la Barceloneta,Ciutat Vella
4882275490,restaurant,La Paradeta,seafood;spanish,Carrer del Pacífic,74,08027,Barcelona,,,41.4264305,2.1874519,Barcelona,080193,la Sagrera,Sant Andreu
4886248521,fast_food,Burger King,burger,Avinguda de Ca n'Amat,6,08630,,,https://www.burgerking.es,41.5059983,1.9017457,Abrera,080018,,
4887012021,restaurant,El Cup,,Avinguda de Catalunya,56,08757,,,,41.4143663,1.9310026,Corbera de Llobregat,080728,,
4892041021,restaurant,Divan,turkish,Carrer del Bonsuccés,8,08001,,,,41.3843798,2.170196,Barcelona,080193,el Raval,Ciutat Vella
4893836321,cafe,Café del Born,,Plaça Comercial,10,,,,,41.3851443,2.1835937,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella
4893944421,restaurant,Anna,,,,,,,,42.3176882,2.1351853,,,,
4895213160,cafe,Lodetto,,Carrer de Valldonzella,,,,,,41.3836098,2.1651917,Barcelona,080193,el Raval,Ciutat Vella
4895304121,restaurant,dop,,,,,,,,41.397666,2.1392351,Barcelona,080193,Sant Gervasi - Galvany,Sarrià-Sant Gervasi
4895304122,restaurant,Massimo,,,,,,+34 934548146,https://www.restaurantemassimo.com/,41.3976766,2.1372091,Barcelona,080193,Sant Gervasi - Galvany,Sarrià-Sant Gervasi
4898281369,restaurant,Vermuteria Lou,,Carrer de l'Escorial,3,,,+34932855421,,41.4059753,2.1623912,Barcelona,080193,la Vila de Gràcia,Gràcia
4898471321,bar,Bar cooperativo,,,,,,,,41.3758751,2.1384011,Barcelona,080193,Sants,Sants-Montjuïc
4901562521,cafe,WER-HAUS,coffee_shop,,,,,+34 935 15 02 98,https://wer-haus.com/,41.3937577,2.1667187,Barcelona,080193,la Dreta de l'Eixample,Eixample
4903340658,restaurant,El Ramblero,,Carrer del Pont del Treball Digne,13,08020,Barcelona,,https://www.elramblero.es/,41.4219271,2.1969049,Barcelona,080193,Sant Martí de Provençals,Sant Martí
4903340659,restaurant,Restaurant Sant Marti,,Carrer del Pont del Treball Digne,11,08020,Barcelona,+34 933131083,https://www.santmarti-restaurant.es/,41.4218486,2.1973032,Barcelona,080193,Sant Martí de Provençals,Sant Martí
4903629903,restaurant,Canonge,,,,,,,,41.7261036,1.8209324,Manresa,081136,,
4904754022,restaurant,El Galliner,,Carrer De L'Església,275,08370,,+34 937 69 55 02,,41.616287,2.666585,Calella,080351,,
4904772921,restaurant,Restaurante la Peixateria,spanish;mediterranean,Carrer Policiana Teixidor,1,08370,,+34 937 69 49 00,,41.6189859,2.6612038,Calella,080351,,
4904772922,restaurant,Cantinflas & Grouchos (Groucho's Tapas Bar),mexican;mediterranean;spanish,Carrer Riera,19,08370,,+34 937 66 09 91,https://www.cantinflasgrouchoscalella.com/,41.6132175,2.6560018,Calella,080351,,
4905659576,cafe,Froots & Roots,juice;smoothie,Carrer del Peu de la Creu,19,08001,Barcelona,,,41.3810926,2.1669733,Barcelona,080193,el Raval,Ciutat Vella
4906736149,restaurant,L'Olivera,tapas,Carrer dels Escultors Claperós,39,08018,Barcelona,+34 931 72 48 99,,41.4058547,2.1893093,Barcelona,080193,el Clot,Sant Martí
4907161422,restaurant,A cucina e Gino,italian,Avinguda de Sant Joan de Déu,22,43820,,,,41.1866735,1.5690338,,,,
4907514322,restaurant,La Malandrina 3,argentinian,Carrer de Bac de Roda,38,08019,,+34 937825785,,41.4016194,2.2122833,Barcelona,080193,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí
4908165021,bar,Panoramic,,,,,,,,41.4666544,2.2715055,Montgat,081265,,
4908716571,restaurant,Restaurante Sol,chinese,Carrer de Llull,338,08019,Barcelona,+34 933 07 29 96,,41.407253,2.2106527,Barcelona,080193,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí
4908825612,restaurant,Cervecería 93,regional,Carrer del Padró,93,,Ripollet,,,41.4990914,2.1595652,Ripollet,081803,,
4908997304,cafe,Massamara,regional,Rambla de Sant Jordi,,,Ripollet,,,41.4976028,2.1595277,Ripollet,081803,,
4908997306,restaurant,Rest. Massamara,regional,Rambla de Sant Jordi,,08291,Ripollet,,,41.4973577,2.1600024,Ripollet,081803,,
4908997309,bar,Bar El Pozo,,Carrer de Pau Casals,,,Ripollet,,,41.4989046,2.1615741,Ripollet,081803,,
4908997310,bar,Bar Caribe,,Carrer de la Lluna,,,Ripollet,,,41.4982713,2.1597609,Ripollet,081803,,
4908997313,cafe,El Cafetó,regional,Carrer de Fontanella,,,Ripollet,,,41.4987157,2.1626953,Ripollet,081803,,
4908997318,cafe,La Cantonada,regional,Rambla de Sant Andreu,,,Ripollet,,,41.5010761,2.1612147,Ripollet,081803,,
4908997722,cafe,Café La Fuente,regional,Plaça d'Avrillé,,,Ripollet,,,41.5059963,2.1565039,Ripollet,081803,,
4911503781,fast_food,Señor Pollo,chicken;l'ast,Carrer de Huelva,59,08020,Barcelona,+34 93 303 39 02,,41.4173587,2.1959039,Barcelona,080193,Sant Martí de Provençals,Sant Martí
4911887543,restaurant,Sports bar,italian,Carrer Ample,51,08002,,,,41.3812687,2.1804979,Barcelona,080193,el Barri Gòtic,Ciutat Vella
4912252641,restaurant,D'ins. escola restaurant,,Passatge de Lola Anglada,,08930,Sant Adrià de Besòs,+34933034100 x7225,https://dinsescola.org/,41.4145487,2.2212183,Sant Adrià de Besòs,081944,,
